PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Ryan Fitzgerald,2573979,K,CAR,@NO,2,0.06,,0.38,0.56,0.5,0.19,,,0.06,7.40,22,15,0.00,-7.4
Nick Folk,2507225,K,NYJ,@JAX,1.76,0.05,,0.32,0.48,0.43,0.16,,,0.05,6.37,29,16,0.00,-6.37
Graham Gano,71309,K,NYG,WAS,,,,,,,,,,,0.00,37,17,0.00,0.0
Matt Gay,2562271,K,SF,TEN,,,,,,,,,,,0.00,38,18,0.00,0.0
Zane Gonzalez,2558178,K,ATL,@TB,2.11,0.23,,0.23,0.7,0.47,0.23,,,,7.24,24,19,0.00,-7.24
Blake Grupe,2571234,K,IND,@SEA,1.83,0.12,,0.35,0.47,0.41,0.3,,,,6.95,27,20,0.00,-6.95
Alex Hale,2573890,K,FA,Bye,,,,,,,,,,,,39,21,0.00,
Lucas Havrisik,2569534,K,GB,@DEN,,,,,,,,,,,0.00,40,22,0.00,0.0
Dustin Hopkins,2539227,K,FA,Bye,,,,,,,,,,,,41,23,0.00,
John Hoyland,2573932,K,FA,Bye,,,,,,,,,,,,42,24,0.00,
Greg Joseph,2561534,K,FA,Bye,,,,,,,,,,,,43,25,0.00,
Joshua Karty,2572201,K,LAR,DET,,,,,,,,,,,0.00,44,26,0.00,0.0
Jonathan Kim,2574013,K,FA,Bye,,,,,,,,,,,,45,27,0.00,
Younghoe Koo,2559205,K,NYG,WAS,2.06,0.13,,0.38,0.5,0.5,0.38,,,0.06,8.02,16,28,0.00,-8.02
Lenny Krieg,2573911,K,ATL,@TB,,,,,,,,,,,0.00,46,29,0.00,0.0
Cam Little,2572147,K,JAX,NYJ,2.64,0.14,,0.5,0.57,0.5,0.36,,,0.07,9.02,4,30,0.00,-9.02
Tyler Loop,2573940,K,BAL,@CIN,3.04,0.2,,0.34,0.54,0.61,0.27,,,0.07,8.67,9,31,0.00,-8.67
Wil Lutz,2556601,K,DEN,GB,2.16,0.12,,0.42,0.48,0.42,0.36,,,0.06,7.80,20,32,0.00,-7.8
Jude McAtamney,2573503,K,FA,Bye,,,,,,,,,,,,47,33,0.00,
Chase McLaughlin,2563203,K,TB,ATL,2.73,0.13,,0.39,0.52,0.52,0.39,,,,8.97,6,34,0.00,-8.97
Brandon McManus,2541556,K,GB,@DEN,2.25,0.13,,0.44,0.5,0.5,0.31,,,,8.10,13,35,0.00,-8.1
Mark McNamee,2574637,K,FA,Bye,,,,,,,,,,,,48,36,0.00,
Evan McPherson,2565953,K,CIN,BAL,2.82,0.13,,0.39,0.52,0.52,0.33,,,0.07,8.69,8,37,0.00,-8.69
Harrison Mevis,2572932,K,LAR,DET,2.26,0.28,,0.28,0.57,0.57,0.28,,,,7.37,23,38,0.00,-7.37
Jake Moody,2570308,K,WAS,@NYG,2.74,0.12,,0.31,0.56,0.5,0.25,,,0.06,8.06,14,39,0.00,-8.06
Jason Myers,2553112,K,SEA,IND,2.19,0.13,,0.46,0.53,0.53,0.27,,,0.07,8.04,15,40,0.00,-8.04
Riley Patterson,2567013,K,MIA,@PIT,2.46,0.19,,0.38,0.57,0.38,0.19,,,0.19,7.02,26,41,0.00,-7.02
Eddy Pineiro,2560842,K,SF,TEN,2.42,0.27,,0.27,0.81,0.54,0.27,,,,8.36,12,42,0.00,-8.36
Matt Prater,2506677,K,BUF,@NE,2.66,0.24,,0.24,0.73,0.48,0.24,,,,7.97,17,43,0.00,-7.97
Will Reichard,2572273,K,MIN,@DAL,2.2,0.12,,0.36,0.48,0.48,0.36,,,0.06,7.90,19,44,0.00,-7.9
John Parker Romo,2569101,K,FA,Bye,,,,,,,,,,,,49,45,0.00,
Chad Ryland,2570125,K,ARI,@HOU,1.95,0.11,,0.34,0.46,0.46,0.29,,,0.06,7.14,25,46,0.00,-7.14
Jason Sanders,2561153,K,MIA,@PIT,,,,,,,,,,,0.00,50,47,0.00,0.0
Cairo Santos,2550636,K,CHI,CLE,1.96,0.06,,0.44,0.51,0.57,0.25,,,0.06,7.97,18,48,0.00,-7.97
Ben Sauls,2574499,K,NYG,WAS,,,,,,,,,,,0.00,51,49,0.00,0.0
Spencer Shrader,2573175,K,IND,@SEA,,,,,,,,,,,0.00,52,50,0.00,0.0
Joey Slye,2563132,K,TEN,@SF,1.59,0.11,,0.33,0.38,0.38,0.27,,,0.05,6.10,30,51,0.00,-6.1
Charlie Smyth,2572330,K,NO,CAR,1.23,0.15,,0.31,0.46,0.62,0.15,,,,6.01,31,52,0.00,-6.01
Andre Szmyt,2570470,K,CLE,@CHI,,,,,,,,,,,0.00,53,53,0.00,0.0
Maddux Trujillo,2574200,K,FA,Bye,,,,,,,,,,,,54,54,0.00,
Justin Tucker,2536340,K,FA,Bye,,,,,,,,,,,,55,55,0.00,
Matthew Wright,2562968,K,FA,Bye,,,,,,,,,,,,56,56,0.00,
Cade York,2567487,K,NO,CAR,,,,,,,,,,,0.00,57,57,0.00,0.0
Greg Zuerlein,2534797,K,FA,Bye,,,,,,,,,,,,58,58,0.00,
