PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Lavonte David,2532828,LB,TB,@ATL,3.99,2.47,0.23,0.35,,0.06,0.06,,,,,,,0.29,0.29,,,9.59,26,35,10.10,0.51
Divine Deablo,2566253,LB,ATL,TB,3.36,2.07,0.06,0.26,,,0.06,,,,,,,0.13,0.26,,,7.31,58,36,10.00,2.69
Cody Barton,2562472,LB,TEN,@DEN,3.47,3.09,0.05,0.16,0.05,0.05,0.05,,,,,,,0.22,0.16,1.25,,8.47,40,37,9.90,1.43
Jack Campbell,2569741,LB,DET,@GB,4,3.12,0.15,0.29,0.06,0.06,,,,,,,,0.35,0.35,,,10.08,20,38,9.90,-0.18
Fred Warner,2560917,LB,SF,@SEA,4.65,3.1,0.09,0.3,0.12,0.18,,,,,,,,0.48,0.24,,,11.84,4,39,9.90,-1.94
Patrick Queen,2563575,LB,PIT,@NYJ,3.67,3.15,0.11,0.4,0.06,0.11,0.06,,,,,,,0.34,0.34,0.46,,9.91,23,40,9.80,-0.11
Carson Schwesinger,2574064,LB,CLE,CIN,3.73,2.32,0.12,0.12,0.06,,,,,,,,,0.06,0.31,,,7.92,46,41,9.50,1.58
Akeem Davis-Gaither,2563728,LB,ARI,@NO,3.22,2.13,,0.36,0.06,0.06,0.06,,,,,,,0.18,0.06,,,7.61,52,42,9.40,1.79
Christian Elliss,2567004,LB,NE,LV,3.28,2.84,0.25,0.13,0.06,0.06,0.06,,,,,,,0.38,0.69,,,9.09,34,43,9.30,0.21
Cedric Gray,2572063,LB,TEN,@DEN,,,,,,,,,,,,,,,,,,0.00,203,44,9.30,9.3
"Kenneth Murray, Jr.",2565063,LB,DAL,@PHI,3.99,2.64,0.2,0.47,0.07,,,,,,,,,0.2,0.34,,,9.59,27,45,9.00,-0.59
Derrick Barnes,2566055,LB,DET,@GB,2.45,2.13,0.13,0.19,,,,,,,,,,0.06,0.32,,,5.81,79,46,8.70,2.89
Jonah Elliss,2571991,LB,DEN,TEN,1.62,0.96,0.22,0.44,,,,,,,,,,0.15,0.37,,,4.67,93,47,8.50,3.83
Matt Milano,2557969,LB,BUF,BAL,1.35,0.55,0.06,0.12,0.06,,0.06,,,,,,,0.18,0.06,,,3.41,107,48,8.50,5.09
Kaden Elliss,2562901,LB,ATL,TB,4.93,2.91,0.33,0.47,0.06,0.06,0.06,,,,,,,0.18,0.71,,,11.79,5,49,8.20,-3.59
Alex Singleton,2553739,LB,DEN,TEN,4.66,3.54,0.06,0.25,,,0.06,,,,,,,0.19,0.19,,,10.24,18,50,7.90,-2.34
Jihaad Campbell,2574455,LB,PHI,DAL,2.81,2.02,0.1,0.26,,0.07,0.07,,,,,,,0.13,0.2,,,6.76,67,51,7.80,1.04
Tyrice Knight,2572525,LB,SEA,SF,4.11,2.72,0.14,0.28,,0.06,0.06,,,,,,,0.17,0.39,,,9.39,30,52,7.80,-1.59
Jamien Sherwood,2565762,LB,NYJ,PIT,4.82,2.65,0.05,0.43,0.05,,,,,,,,,0.22,0.16,0.7,,10.39,16,53,7.80,-2.59
Payton Wilson,2572456,LB,PIT,@NYJ,4.12,2.52,0.06,0.29,0.06,0.11,0.06,,,,,,,0.23,0.17,0.8,,9.59,28,54,7.70,-1.89
Trevin Wallace,2571898,LB,CAR,@JAX,2.37,1.92,0.11,0.23,,0.11,0.11,,,,,,,0.06,0.11,,,5.97,75,55,7.50,1.53
Arnold Ebiketie,2567238,LB,ATL,TB,1.25,0.68,0.34,0.28,,0.06,0.06,,,,,,,0.11,0.68,,,4.27,98,56,7.20,2.93
Jonathon Cooper,2566028,LB,DEN,TEN,2.31,1.58,0.49,0.55,,0.06,,,,,,,,0.06,1.16,,,7.16,62,57,7.00,-0.16
Yaya Diaby,2570344,LB,TB,@ATL,2.52,0.98,0.49,0.8,,0.06,0.06,,,,,,,,1.11,,,7.37,57,58,7.00,-0.37
Jack Sanborn,2567424,LB,DAL,@PHI,2.74,1.06,0.11,0.22,0.06,,,,,,,,,0.11,0.22,,,5.89,77,59,6.90,1.01
Baron Browning,2566025,LB,ARI,@NO,0.94,0.5,0.16,0.25,,,,,,,,,,0.06,0.31,,,2.71,112,60,6.70,3.99
Haason Reddick,2557887,LB,TB,@ATL,0.72,0.42,0.36,0.48,,0.06,,,,,,,,0.06,0.66,,,3.46,106,61,6.70,3.24
Tavius Robinson,2569567,LB,BAL,@BUF,1.05,0.97,0.3,0.22,,,,,,,,,,0.07,0.52,,,3.52,104,62,6.60,3.08
Dorian Williams,2569582,LB,BUF,BAL,3.65,2.65,0.06,0.29,,0.06,0.06,,,,,,,0.06,0.18,,,8.13,44,63,6.60,-1.53
Samson Ebukam,2558830,LB,IND,MIA,,,,,,,,,,,,,,,,,,0.00,181,64,6.50,6.5
Damone Clark,2567493,LB,DAL,@PHI,,,,,,,,,,,,,,,,,,0.00,165,65,6.30,6.3
Terrel Bernard,2567325,LB,BUF,BAL,3.77,2.8,0.11,0.34,0.11,,0.06,,,,,,,0.23,0.29,,,9.23,31,66,6.10,-3.13
Frankie Luvu,2561366,LB,WAS,NYG,3.11,2.45,0.36,0.66,0.06,0.06,0.06,,,,,,,0.36,0.6,,,9.53,29,67,6.00,-3.53
Troy Dye,2564535,LB,LAC,KC,,,,,,,,,,,,,,,,,,0.00,180,68,5.70,5.7
Germaine Pratt,2562702,LB,LV,@NE,3.45,2.9,0.06,0.28,0.11,0.11,0.06,,,,,,,0.33,0.17,0.72,,9.22,32,69,5.70,-3.52
Bradley Chubb,2561020,LB,MIA,@IND,2.22,0.86,0.46,0.37,,0.12,0.12,,,,,,,0.06,0.98,,,6.50,69,70,5.50,-1.0
Micah Parsons,2566019,LB,GB,DET,1.31,0.97,0.5,0.46,,0.08,,,,,,,,0.08,0.97,,,5.20,89,71,5.50,0.3
Teddye Buchanan,2573925,LB,BAL,@BUF,,,,,,,,,,,,,,,,,,0.00,150,72,5.10,5.1
Barrett Carter,2574025,LB,CIN,@CLE,,,,,,,,,,,,,,,,,,0.00,157,73,5.10,5.1
Omar Speights,2573743,LB,LAR,HOU,2.96,2.66,0.06,0.18,,0.06,,,,,,,,0.18,0.06,,,7.12,63,74,5.10,-2.02
Kayvon Thibodeaux,2568015,LB,NYG,@WAS,1.1,1.04,0.43,0.58,,0.12,0.06,,,,,,,0.17,0.98,,,5.40,86,75,5.10,-0.3
Zaven Collins,2566421,LB,ARI,@NO,2.64,1.1,0.22,0.44,,0.07,,,,,,,,0.29,0.44,,,6.91,65,76,4.80,-2.11
Ventrell Miller,2569906,LB,JAX,CAR,,,,,,,,,,,,,,,,,,0.00,275,77,4.60,4.6
Joe Bachie,2564661,LB,IND,MIA,1.47,0.74,,0.08,0.08,,,,,,,,,0.25,0.08,1.55,,3.77,101,78,4.50,0.73
Marist Liufau,2571979,LB,DAL,@PHI,2.44,1.49,0.17,0.34,0.07,0.07,0.07,0.07,,,,,,0.34,0.34,,,7.26,61,79,4.50,-2.76
Robert Spillane,2561596,LB,NE,LV,4.75,3.68,0.09,0.53,0.12,,,,,,,,,0.36,0.18,1.01,,11.75,6,80,4.50,-7.25
Alex Anzalone,2558163,LB,DET,@GB,4.35,2.28,0.13,0.4,0.07,,0.07,,,,,,,0.4,0.54,,,10.34,17,81,4.20,-6.14
Zaire Franklin,2561155,LB,IND,MIA,5.85,3.38,0.11,0.56,0.06,0.17,,,,,,,,0.23,0.23,0.23,,13.37,1,82,4.20,-9.17
Jalyx Hunt,2572378,LB,PHI,DAL,0.84,0.54,0.09,0.12,,0.06,0.06,,,,,,,0.12,0.24,,,2.63,113,83,4.20,1.57
Caleb Murphy,2571476,LB,LAC,KC,,,,,,,,,,,,,,,,,,0.00,284,84,4.20,4.2
Micah McFadden,2568003,LB,NYG,@WAS,3.54,2.43,0.16,0.58,,0.05,0.11,,,,,,,0.16,0.37,0.42,,8.84,39,85,4.10,-4.74
Oren Burks,2560984,LB,CIN,@CLE,3.83,1.36,0.06,0.24,,0.06,,,,,,,,0.18,0.24,,,7.82,48,86,3.60,-4.22
Mohamoud Diabate,2570849,LB,CLE,CIN,2.16,1.48,,0.28,,,,,,,,,,0.11,,,,4.82,91,87,3.60,-1.22
Jaylen Harrell,2572066,LB,TEN,@DEN,0.81,0.51,0.05,0.2,,,,,,,,,,0.05,0.2,,,2.15,114,88,3.60,1.45
K'Lavon Chaisson,2564166,LB,NE,LV,,,,,,,,,,,,,,,,,,0.00,159,89,3.30,3.3
Luke Gifford,2562942,LB,SF,@SEA,2.81,1.64,,,0.07,,,,,,,,,0.2,0.07,,,5.98,74,90,3.30,-2.68
Isaiah McDuffie,2566082,LB,GB,DET,2.31,1.86,0.06,0.17,,0.06,,,,,,,,0.11,0.23,,,5.56,82,91,3.30,-2.26
Nick Niemann,2566496,LB,GB,DET,,,,,,,,,,,,,,,,,,0.00,290,92,3.30,3.3
Nolan Smith,2570212,LB,PHI,DAL,1.57,1.38,0.42,0.48,,0.12,0.12,,,,,,,0.24,0.96,,,6.36,72,93,3.30,-3.06
Kyle Van Noy,2543699,LB,BAL,@BUF,1.32,1,0.38,0.5,,0.06,0.06,,,,,,,0.19,0.75,,,5.21,88,94,3.20,-2.01
Jared Verse,2572213,LB,LAR,HOU,2.11,1.81,0.48,0.6,,0.12,0.12,,,,,,,0.18,1.03,,,7.62,51,95,3.20,-4.42
Jordan Burch,2574476,LB,ARI,@NO,,,,,,,,,,,,,,,,,,0.00,152,96,3.00,3.0
Dennis Gardeck,2561200,LB,JAX,CAR,,,,,,,,,,,,,,,,,,0.00,192,97,3.00,3.0
Trenton Simpson,2569564,LB,BAL,@BUF,1.64,0.94,0.06,0.06,,,0.06,,,,,,,0.06,0.12,,,3.50,105,98,3.00,-0.5
Isaiah Stalbird,2573400,LB,NO,ARI,,,,,,,,,,,,,,,,,,0.00,349,99,3.00,3.0
Anthony Nelson,2562507,LB,TB,@ATL,1.47,1,0.23,0.41,,0.06,0.06,,,,,,,0.06,0.65,,,4.63,95,100,2.70,-1.93
Bud Dupree,2552289,LB,LAC,KC,,,,,,,,,,,,,,,,,,0.00,179,101,2.50,2.5
Josaiah Stewart,2574278,LB,LAR,HOU,,,,,,,,,,,,,,,,,,0.00,351,102,2.50,2.5
D.J. Wonnum,2564583,LB,CAR,@JAX,1.73,1.5,0.35,0.29,,0.06,,,,,,,,0.12,0.75,,,5.52,83,103,2.50,-3.02
Devin Lloyd,2567751,LB,JAX,CAR,3.65,3.07,0.09,0.29,0.06,,0.06,,,,,,,0.29,0.23,0.46,,9.06,36,104,2.40,-6.66
Derick Hall,2570329,LB,SEA,SF,1.39,1.18,0.42,0.35,,0.07,0.07,0.07,0.07,,0.07,,,,0.97,,0.07,5.80,80,105,2.20,-3.6
Austin Ajiake,2571766,LB,IND,MIA,,,,,,,,,,,,,,,,,,0.00,120,106,2.10,2.1
Nick Bellore,2495262,LB,WAS,NYG,,,,,,,,,,,,,,,,,,0.00,139,107,2.10,2.1
Tatum Bethune,2572489,LB,SF,@SEA,,,,,,,,,,,,,,,,,,0.00,141,108,2.10,2.1
Leo Chenal,2567784,LB,KC,@LAC,2.01,1.08,0.05,0.25,,0.05,,,,,,,,0.1,0.1,,,4.61,96,109,2.10,-2.51
Shaun Dolac,2574264,LB,LAR,HOU,,,,,,,,,,,,,,,,,,0.00,178,110,2.10,2.1
Tommy Eichenberg,2572225,LB,LV,@NE,,,,,,,,,,,,,,,,,,0.00,183,111,2.10,2.1
Jack Gibbens,2568810,LB,NE,LV,,,,,,,,,,,,,,,,,,0.00,196,112,2.10,2.1
Malik Harrison,2563554,LB,PIT,@NYJ,1.5,1.06,0.06,0.11,,,,,,,,,,,0.11,,,3.23,110,113,2.10,-1.13
Matthew Judon,2555505,LB,MIA,@IND,,,,,,,,,,,,,,,,,,0.00,247,114,2.10,2.1
Boye Mafe,2568258,LB,SEA,SF,1.61,0.83,0.39,0.5,,0.06,,,,,,,,0.22,0.78,,,5.59,81,115,2.10,-3.49
Darius Muasau,2572339,LB,NYG,@WAS,,,,,,,,,,,,,,,,,,0.00,280,116,2.10,2.1
Jaelan Phillips,2566289,LB,MIA,@IND,2.5,1,0.25,0.31,,,,,,,,,,0.13,0.56,,,5.92,76,117,2.10,-3.82
Mark Robinson,2568165,LB,NE,LV,,,,,,,,,,,,,,,,,,0.00,330,118,2.10,2.1
Charles Snowden,2566764,LB,LV,@NE,,,,,,,,,,,,,,,,,,0.00,347,119,2.10,2.1
Travon Walker,2567778,LB,JAX,CAR,,,,,,,,,,,,,,,,,,0.00,380,120,2.10,2.1
Jihad Ward,2555248,LB,TEN,@DEN,,,,,,,,,,,,,,,,,,0.00,382,121,2.10,2.1
Khalil Mack,2543463,LB,LAC,KC,0.89,0.84,0.3,0.3,,0.1,0.05,,,,,,,0.4,0.69,,,4.63,94,122,2.00,-2.63
Von Miller,2495202,LB,WAS,NYG,,,,,,,,,,,,,,,,,,0.00,276,123,2.00,2.0
Josh Sweat,2560889,LB,ARI,@NO,1.71,0.85,0.54,0.46,,0.11,,,,,,,,,,,,5.23,87,124,2.00,-3.23
Del'Shawn Phillips,2563179,LB,LAC,KC,,,,,,,,,,,,,,,,,,0.00,313,125,1.80,1.8
Oluwafemi Oladejo,2574157,LB,TEN,@DEN,,,,,,,,,,,,,,,,,,0.00,303,126,1.70,1.7
Christian Harris,2567679,LB,HOU,@LAR,2.44,1.61,0.11,0.17,0.06,0.06,,,,,,,,0.33,0.28,,,6.49,70,127,1.50,-4.99
Ty'Ron Hopper,2572036,LB,GB,DET,,,,,,,,,,,,,,,,,,0.00,221,128,1.50,1.5
Jacob Hummel,2569390,LB,BAL,@BUF,,,,,,,,,,,,,,,,,,0.00,223,129,1.50,1.5
Patrick Jones II,2566307,LB,CAR,@JAX,1.54,0.95,0.3,0.42,,0.06,0.06,,,,,,,,0.65,,,4.71,92,130,1.50,-3.21
Marte Mapu,2570104,LB,NE,LV,,,,,,,,,,,,,,,,,,0.00,263,131,1.50,1.5
Cameron McGrone,2566337,LB,IND,MIA,1.27,1.02,0.1,0.19,,,0.06,,,,,,,0.06,0.25,,,3.34,108,132,1.50,-1.84
Segun Olubi,2569263,LB,IND,MIA,,,,,,,,,,,,,,,,,,0.00,304,133,1.50,1.5
Anthony Pittman,2563195,LB,DET,@GB,,,,,,,,,,,,,,,,,,0.00,315,134,1.50,1.5
Troy Reeder,2563313,LB,LAR,HOU,,,,,,,,,,,,,,,,,,0.00,320,135,1.50,1.5
Elandon Roberts,2556119,LB,LV,@NE,2.09,1.4,0.06,0.26,,0.04,,,,,,,,0.04,0.21,,,4.83,90,136,1.50,-3.33
Chop Robinson,2572252,LB,MIA,@IND,1.29,0.93,0.64,0.71,,0.07,0.07,,,,,,,0.43,1.29,,,6.87,66,137,1.50,-5.37
Cody Simon,2574488,LB,ARI,@NO,,,,,,,,,,,,,,,,,,0.00,340,138,1.50,1.5
Danny Stutsman,2574408,LB,NO,ARI,,,,,,,,,,,,,,,,,,0.00,353,139,1.50,1.5
Shaq Thompson,2552447,LB,BUF,BAL,0.4,0.27,,0.13,,0.04,,,,,,,,,,,,1.10,117,140,1.50,0.4
Princely Umanmielen,2574003,LB,CAR,@JAX,,,,,,,,,,,,,,,,,,0.00,372,141,1.50,1.5
John Bullock,2574582,LB,TB,@ATL,,,,,,,,,,,,,,,,,,0.00,151,142,1.20,1.2
Cam Jones,2570728,LB,NYJ,PIT,,,,,,,,,,,,,,,,,,0.00,242,143,1.20,1.2
Drake Thomas,2571105,LB,SEA,SF,,,,,,,,,,,,,,,,,,0.00,359,144,1.20,1.2
Jeremiah Trotter Jr.,2572396,LB,PHI,DAL,1.41,0.82,0.05,0.11,,,,,,,,,,0.05,,,,3.00,111,145,1.20,-1.8
Odafe Oweh,2565848,LB,BAL,@BUF,1.5,0.88,0.5,0.44,,0.13,,,,,,,,,1.13,,,5.46,85,146,1.10,-4.36
Dorian Mausi,2574354,LB,TEN,@DEN,,,,,,,,,,,,,,,,,,0.00,271,147,1.00,1.0
Joe Andreessen,2573632,LB,BUF,BAL,,,,,,,,,,,,,,,,,,0.00,123,148,0.60,0.6
Jerome Baker,2560966,LB,CLE,CIN,2.32,1.55,0.08,0.11,,0.06,,,,,,,,0.17,0.17,,,5.46,84,149,0.60,-4.86
Carson Bruener,2574490,LB,PIT,@NYJ,,,,,,,,,,,,,,,,,,0.00,149,150,0.60,0.6
Jack Cochrane,2568408,LB,KC,@LAC,,,,,,,,,,,,,,,,,,0.00,167,151,0.60,0.6
Jaylan Ford,2572315,LB,NO,ARI,,,,,,,,,,,,,,,,,,0.00,188,152,0.60,0.6
Nick Hampton,2570008,LB,LAR,HOU,,,,,,,,,,,,,,,,,,0.00,208,153,0.60,0.6
Shaka Heyward,2570831,LB,CIN,@CLE,,,,,,,,,,,,,,,,,,0.00,214,154,0.60,0.6
Deion Jones,2555162,LB,TB,@ATL,,,,,,,,,,,,,,,,,,0.00,244,155,0.60,0.6
Francisco Mauigoa,2574441,LB,NYJ,PIT,,,,,,,,,,,,,,,,,,0.00,270,156,0.60,0.6
Cooper McDonald,2574250,LB,KC,@LAC,,,,,,,,,,,,,,,,,,0.00,272,157,0.60,0.6
Owen Pappoe,2570227,LB,ARI,@NO,,,,,,,,,,,,,,,,,,0.00,308,158,0.60,0.6
Chazz Surratt,2566322,LB,SEA,SF,,,,,,,,,,,,,,,,,,0.00,355,159,0.60,0.6
Dondrea Tillman,2573875,LB,DEN,TEN,,,,,,,,,,,,,,,,,,0.00,362,160,0.60,0.6
Joshua Uche,2564649,LB,PHI,DAL,,,,,,,,,,,,,,,,,,0.00,370,161,0.60,0.6
Dante Fowler Jr.,2553431,LB,DAL,@PHI,0.95,0.78,0.28,0.33,,0.11,,,,,,,,0.11,0.56,,,3.89,100,162,0.50,-3.39
Josh Hines-Allen,2562619,LB,JAX,CAR,2,1.27,0.49,0.67,0.06,0.12,0.06,,,,,,,0.12,1.09,0.73,,7.31,60,163,0.50,-6.81
Yasir Abdullah,2569891,LB,JAX,CAR,,,,,,,,,,,,,,,,,,0.00,118,164,0.00,0.0
Mitchell Agude,2571111,LB,FA,Bye,,,,,,,,,,,,,,,,,,,119,165,0.00,
Troy Andersen,2567235,LB,ATL,TB,,,,,,,,,,,,,,,,,,0.00,121,166,0.00,0.0
Liam Anderson,2570521,LB,FA,Bye,,,,,,,,,,,,,,,,,,,122,167,0.00,
Kam Arnold,2574604,LB,FA,Bye,,,,,,,,,,,,,,,,,,,124,168,0.00,
Brian Asamoah II,2567901,LB,LV,@NE,,,,,,,,,,,,,,,,,,0.00,125,169,0.00,0.0
Eugene Asante,2574317,LB,FA,Bye,,,,,,,,,,,,,,,,,,,126,170,0.00,
Levelle Bailey,2573079,LB,DEN,TEN,,,,,,,,,,,,,,,,,,0.00,127,171,0.00,0.0
Krys Barnes,2563971,LB,CAR,@JAX,,,,,,,,,,,,,,,,,,0.00,128,172,0.00,0.0
Zaire Barnes,2570185,LB,NYG,@WAS,,,,,,,,,,,,,,,,,,0.00,129,173,0.00,0.0
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,,130,174,0.00,
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,131,175,0.00,
Justin Barron,2574067,LB,DAL,@PHI,,,,,,,,,,,,,,,,,,0.00,132,176,0.00,0.0
Jared Bartlett,2574432,LB,ARI,@NO,,,,,,,,,,,,,,,,,,0.00,133,177,0.00,0.0
Carlos Basham,2565863,LB,CAR,@JAX,,,,,,,,,,,,,,,,,,0.00,134,178,0.00,0.0
Jeffrey Bassa,2574239,LB,KC,@LAC,,,,,,,,,,,,,,,,,,0.00,135,179,0.00,0.0
Tyler Batty,2574338,LB,MIN,@CHI,,,,,,,,,,,,,,,,,,0.00,136,180,0.00,0.0
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,,137,181,0.00,
Quinton Bell,2562908,LB,MIA,@IND,,,,,,,,,,,,,,,,,,0.00,138,182,0.00,0.0
JD Bertrand,2571799,LB,ATL,TB,,,,,,,,,,,,,,,,,,0.00,140,183,0.00,0.0
Stone Blanton,2574536,LB,FA,Bye,,,,,,,,,,,,,,,,,,,142,184,0.00,
Chris Board,2561301,LB,NYG,@WAS,,,,,,,,,,,,,,,,,,0.00,143,185,0.00,0.0
Swayze Bozeman,2572811,LB,NYG,@WAS,,,,,,,,,,,,,,,,,,0.00,144,186,0.00,0.0
Chris Braswell,2572540,LB,TB,@ATL,,,,,,,,,,,,,,,,,,0.00,145,187,0.00,0.0
K.J. Britt,2566559,LB,MIA,@IND,,,,,,,,,,,,,,,,,,0.00,146,188,0.00,0.0
Elliott Brown,2574475,LB,ARI,@NO,,,,,,,,,,,,,,,,,,0.00,147,189,0.00,0.0
J.B. Brown,2574085,LB,FA,Bye,,,,,,,,,,,,,,,,,,,148,190,0.00,
Amari Burney,2570041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,153,191,0.00,
Chance Campbell,2567646,LB,PHI,DAL,,,,,,,,,,,,,,,,,,0.00,154,192,0.00,0.0
Jaylon Carlies,2572114,LB,IND,MIA,,,,,,,,,,,,,,,,,,0.00,155,193,0.00,0.0
Andre Carter II,2571207,LB,DET,@GB,,,,,,,,,,,,,,,,,,0.00,156,194,0.00,0.0
Lorenzo Carter,2561015,LB,FA,Bye,,,,,,,,,,,,,,,,,,,158,195,0.00,
Blake Cashman,2562496,LB,MIN,@CHI,3.65,2.41,0.28,0.45,0.06,,0.06,,,,,,,0.39,0.56,,,9.68,25,196,0.00,-9.68
Chaz Chambliss,2574342,LB,MIN,@CHI,,,,,,,,,,,,,,,,,,0.00,160,197,0.00,0.0
