PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Shane Buechele,2566983,QB,KC,NYG,,,,,,,,,,,,0.00,46,0.00,0.0,0.0
Derek Carr,2543499,QB,LV,Bye,,,,,,,,,,,,,47,0.00,,
Andy Dalton,2495143,QB,CHI,SF,,,,,,,,,,,,0.66,48,0.00,0.66,-0.66
Chase Daniel,81284,QB,LAC,NE,,,,,,,,,,,,0.54,49,0.00,0.54,-0.54
Ben DiNucci,2563839,QB,DAL,@MIN,,,,,,,,,,,,0.00,50,0.00,0.0,0.0
Joshua Dobbs,2558167,QB,PIT,@CLE,,,,,,,,,,,,,51,0.00,,
Jeff Driskel,2555262,QB,HOU,LA,,,,,,,,,,,,0.91,52,0.00,0.91,-0.91
Jacob Eason,2564115,QB,SEA,JAX,,,,,,,,,,,,1.09,53,0.00,1.09,-1.09
Sam Ehlinger,2566142,QB,IND,TEN,,,,,,,,,,,,0.00,54,0.00,0.0,0.0
Danny Etling,2560717,QB,FA,Bye,,,,,,,,,,,,,55,0.00,,
Ryan Finley,2562651,QB,FA,Bye,,,,,,,,,,,,,56,0.00,,
Ryan Fitzpatrick,2506581,QB,WAS,@DEN,,,,,,,,,,,,,57,0.00,,
Joe Flacco,382,QB,NYJ,CIN,,,,,,,,,,,,0.00,58,0.00,0.0,0.0
Nick Foles,2532842,QB,CHI,SF,,,,,,,,,,,,0.00,59,0.00,0.0,0.0
Feleipe Franks,2566683,QB,ATL,CAR,,,,,,,,,,,,0.00,60,0.00,0.0,0.0
Jake Fromm,2563608,QB,BUF,MIA,,,,,,,,,,,,,61,0.00,,
Blaine Gabbert,2495441,QB,TB,@NO,,,,,,,,,,,,0.43,62,0.00,0.43,-0.43
Garrett Gilbert,2549982,QB,NE,@LAC,,,,,,,,,,,,0.00,63,0.00,0.0,0.0
Mike Glennon,2539275,QB,NYG,@KC,,,,,,,,,,,,0.47,64,0.00,0.47,-0.47
Anthony Gordon,2565153,QB,FA,Bye,,,,,,,,,,,,,65,0.00,,
Will Grier,2562404,QB,DAL,@MIN,,,,,,,,,,,,0.58,66,0.00,0.58,-0.58
Ryan Griffin,2541185,QB,TB,@NO,,,,,,,,,,,,0.00,67,0.00,0.0,0.0
Dwayne Haskins,2562660,QB,PIT,@CLE,,,,,,,,,,,,0.00,68,0.00,0.0,0.0
Chad Henne,252,QB,KC,NYG,,,,,,,,,,,,0.57,69,0.00,0.57,-0.57
Taysom Hill,2558954,QB,NO,TB,,,,,,,,,,,,0.00,70,0.00,0.0,0.0
Devlin Hodges,2563258,QB,FA,Bye,,,,,,,,,,,,,71,0.00,,
Brian Hoyer,81294,QB,NE,@LAC,,,,,,,,,,,,0.68,72,0.00,0.68,-0.68
Brett Hundley,2552588,QB,IND,TEN,,,,,,,,,,,,0.79,73,0.00,0.79,-0.79
Tyler Huntley,2563560,QB,BAL,Bye,,,,,,,,,,,,,74,0.00,,
Lamar Jackson,2560757,QB,BAL,Bye,,,,,,,,,,,,,75,0.00,,
Colin Kaepernick,2495186,QB,FA,Bye,,,,,,,,,,,,,76,0.00,,
Case Keenum,2532888,QB,CLE,PIT,,,,,,,,,,,,0.40,77,0.00,0.4,-0.4
DeShone Kizer,2557983,QB,FA,Bye,,,,,,,,,,,,,78,0.00,,
Trey Lance,2566532,QB,SF,@CHI,,,,,,,,,,,,5.50,79,0.00,5.5,-5.5
Kyle Lauletta,2560786,QB,JAX,@SEA,,,,,,,,,,,,0.00,80,0.00,0.0,0.0
Drew Lock,2562305,QB,DEN,WAS,,,,,,,,,,,,0.93,81,0.00,0.93,-0.93
Jordan Love,2564007,QB,GB,@ARI,,,,,,,,,,,,0.95,82,0.00,0.95,-0.95
Jake Luton,2564205,QB,SEA,JAX,,,,,,,,,,,,0.00,83,0.00,0.0,0.0
Sean Mannion,2552576,QB,MIN,DAL,,,,,,,,,,,,0.00,84,0.00,0.0,0.0
Marcus Mariota,2552466,QB,LV,Bye,,,,,,,,,,,,,85,0.00,,
AJ McCarron,2543497,QB,ATL,CAR,,,,,,,,,,,,,86,0.00,,
Josh McCown,2505076,QB,FA,Bye,,,,,,,,,,,,,87,0.00,,
Colt McCoy,497123,QB,ARI,GB,,,,,,,,,,,,0.53,88,0.00,0.53,-0.53
Cole McDonald,2564052,QB,FA,Bye,,,,,,,,,,,,,89,0.00,,
Alex McGough,2561148,QB,FA,Bye,,,,,,,,,,,,,90,0.00,,
Trace McSorley,2562403,QB,BAL,Bye,,,,,,,,,,,,,91,0.00,,
Kellen Mond,2566310,QB,MIN,DAL,,,,,,,,,,,,0.00,92,0.00,0.0,0.0
Steven Montez,2565285,QB,DET,PHI,,,,,,,,,,,,0.00,93,0.00,0.0,0.0
Matt Moore,2507282,QB,FA,Bye,,,,,,,,,,,,,94,0.00,,
James Morgan,2564805,QB,CAR,@ATL,,,,,,,,,,,,0.00,95,0.00,0.0,0.0
Jalen Morton,2564013,QB,FA,Bye,,,,,,,,,,,,,96,0.00,,
Jamie Newman,2567058,QB,FA,Bye,,,,,,,,,,,,,97,0.00,,
Cam Newton,2495455,QB,FA,Bye,,,,,,,,,,,,,98,0.00,,
Bryce Perkins,2564382,QB,LA,@HOU,,,,,,,,,,,,0.00,99,0.00,0.0,0.0
Nathan Peterman,2558191,QB,LV,Bye,,,,,,,,,,,,,100,0.00,,
Dak Prescott,2555260,QB,DAL,@MIN,,,,,,,,,,,,0.00,101,0.00,0.0,0.0
Philip Rivers,2506121,QB,FA,Bye,,,,,,,,,,,,,102,0.00,,
Josh Rosen,2560858,QB,ATL,CAR,,,,,,,,,,,,0.40,103,0.00,0.4,-0.4
Jake Rudock,2556232,QB,FA,Bye,,,,,,,,,,,,,104,0.00,,
Mason Rudolph,2560860,QB,PIT,@CLE,,,,,,,,,,,,0.35,105,0.00,0.35,-0.35
Brett Rypien,2562718,QB,DEN,WAS,,,,,,,,,,,,0.00,106,0.00,0.0,0.0
Matt Schaub,2505982,QB,FA,Bye,,,,,,,,,,,,,107,0.00,,
Kyle Shurmur,2562731,QB,WAS,@DEN,,,,,,,,,,,,0.00,108,0.00,0.0,0.0
Reid Sinnett,2565255,QB,PHI,@DET,,,,,,,,,,,,0.00,109,0.00,0.0,0.0
Alex Smith,2506340,QB,FA,Bye,,,,,,,,,,,,,110,0.00,,
Nate Stanley,2564577,QB,MIN,DAL,,,,,,,,,,,,,111,0.00,,
Drew Stanton,2495748,QB,FA,Bye,,,,,,,,,,,,,112,0.00,,
Tommy Stevens,2564697,QB,FA,Bye,,,,,,,,,,,,,113,0.00,,
Easton Stick,2562745,QB,LAC,NE,,,,,,,,,,,,0.00,114,0.00,0.0,0.0
Jarrett Stidham,2562746,QB,NE,@LAC,,,,,,,,,,,,0.00,115,0.00,0.0,0.0
Chris Streveler,2563458,QB,ARI,GB,,,,,,,,,,,,0.00,116,0.00,0.0,0.0
Nate Sudfeld,2555427,QB,SF,@CHI,,,,,,,,,,,,0.00,117,0.00,0.0,0.0
Tyrod Taylor,2495240,QB,HOU,LA,,,,,,,,,,,,0.00,118,0.00,0.0,0.0
Clayton Thorson,2562762,QB,FA,Bye,,,,,,,,,,,,,119,0.00,,
Kyle Trask,2566571,QB,TB,@NO,,,,,,,,,,,,0.00,120,0.00,0.0,0.0
Mitchell Trubisky,2558008,QB,BUF,MIA,,,,,,,,,,,,0.83,121,0.00,0.83,-0.83
Deshaun Watson,2558063,QB,HOU,LA,,,,,,,,,,,,0.00,122,0.00,0.0,0.0
Davis Webb,2557897,QB,BUF,MIA,,,,,,,,,,,,0.00,123,0.00,0.0,0.0
Russell Wilson,2532975,QB,SEA,JAX,,,,,,,,,,,,,124,0.00,,
Zach Wilson,2566391,QB,NYJ,CIN,,,,,,,,,,,,0.00,125,0.00,0.0,0.0
P.J. Walker,2558904,QB,CAR,@ATL,,,,-1,,,,,,,,0.72,126,-0.10,0.72,-0.82
Logan Woodside,2560942,QB,TEN,@IND,,,,-1,,,,,,,,0.50,127,-0.10,0.5,-0.6
David Blough,2563043,QB,DET,PHI,,,,6,,,,,,,1,0.50,128,-1.40,0.5,-1.9
