PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Tommy Sweeney,2562750,TE,BUF,MIA,,,,,3,30,,,,,,5.34,23,4.50,5.34,-0.84
Harrison Bryant,2563767,TE,CLE,PIT,,,,,2,33,,,,,,1.96,24,4.30,1.96,2.34
Tyler Higbee,2555364,TE,LA,@HOU,,,,,3,25,,,,,,7.56,25,4.00,7.56,-3.56
Kyle Pitts,2565830,TE,ATL,CAR,,,,,2,13,,,,,,12.49,26,4.00,12.49,-8.49
Cole Kmet,2563704,TE,CHI,SF,,,,,3,24,,,,,,5.47,27,3.90,5.47,-1.57
Hunter Henry,2555341,TE,NE,@LAC,,,,,1,33,,,,,,5.97,28,3.80,5.97,-2.17
Jared Cook,71265,TE,LAC,NE,,,,,2,25,,,,,,7.98,29,3.50,7.98,-4.48
Tommy Tremble,2565914,TE,CAR,@ATL,,,,,3,18,,,,,,3.03,30,3.30,3.03,0.27
MyCole Pruitt,2552401,TE,TEN,@IND,,,,,2,22,,,,,,1.59,31,3.20,1.59,1.61
Josiah Deguara,2563980,TE,GB,@ARI,,,,,2,20,,,,,,0.45,32,3.00,0.45,2.55
Travis Kelce,2540258,TE,KC,NYG,,,,,4,27,,,,,1,13.69,33,2.70,13.69,-10.99
O.J. Howard,2557856,TE,TB,@NO,,,,,2,16,,,,,,3.09,34,2.60,3.09,-0.49
Cameron Brate,2550656,TE,TB,@NO,,,,,2,15,,,,,,3.16,35,2.50,3.16,-0.66
Anthony Firkser,2558942,TE,TEN,@IND,,,,,1,8,,,,,,3.12,36,2.30,3.12,-0.82
Jonnu Smith,2558207,TE,NE,@LAC,,,,,2,13,,,,,,5.53,37,2.30,5.53,-3.23
Ricky Seals-Jones,2559248,TE,WAS,@DEN,,,,,2,12,,,,,,6.73,38,2.20,6.73,-4.53
Dalton Schultz,2560866,TE,DAL,@MIN,,,,,2,11,,,,,,9.22,39,2.10,9.22,-7.12
Noah Fant,2562383,TE,DEN,WAS,,,,,2,8,,,,,,7.99,40,1.80,7.99,-6.19
Mo Alie-Cox,2558832,TE,IND,TEN,,,,,,,,,,,,4.72,41,1.70,4.72,-3.02
Stephen Anderson,2556463,TE,LAC,NE,,,,,,,,,,,,1.51,42,1.70,1.51,0.19
Will Dissly,2561046,TE,SEA,JAX,,,,,,,,,,,,3.67,43,1.70,3.67,-1.97
Demetrius Harris,2541187,TE,ARI,GB,,,,,,,,,,,,0.49,44,1.70,0.49,1.21
J.P. Holtz,2556852,TE,CHI,SF,,,,,,,,,,,,0.57,45,1.70,0.57,1.13
Blake Jarwin,2559193,TE,DAL,@MIN,,,,,,,,,,,,,46,1.70,,
Lee Smith,2495347,TE,ATL,CAR,,,,,,,,,,,,1.67,47,1.70,1.67,0.03
Ian Thomas,2560894,TE,CAR,@ATL,,,,,1,10,,,,,,3.25,48,1.50,3.25,-1.75
Hayden Hurst,2560747,TE,ATL,CAR,,,,,2,4,,,,,,4.56,49,1.40,4.56,-3.16
Jack Stoll,2567061,TE,PHI,@DET,,,,,1,9,,,,,,0.54,50,1.40,0.54,0.86
Adam Trautman,2564703,TE,NO,TB,,,,,2,4,,,,,,3.82,51,1.40,3.82,-2.42
Adam Shaheen,2558144,TE,MIA,@BUF,,,,,1,8,,,,,,2.22,52,1.30,2.22,-0.92
Ryan Griffin,2541316,TE,NYJ,CIN,,,,,1,7,,,,,,3.09,53,1.20,3.09,-1.89
Chris Herndon,2560738,TE,MIN,DAL,,,,,1,7,,,,,,1.29,54,1.20,1.29,-0.09
Luke Stocker,2495234,TE,MIN,DAL,,,,,1,7,,,,,,0.96,55,1.20,0.96,0.24
Charlie Woerner,2565129,TE,SF,@CHI,,,,,1,7,,,,,,0.75,56,1.20,0.75,0.45
John Bates,2566580,TE,WAS,@DEN,,,,,1,4,,,,,,0.33,57,0.90,0.33,0.57
Cethan Carter,2558929,TE,MIA,@BUF,,,,,,,,,,,,0.34,58,0.80,0.34,0.46
Luke Farrell,2566160,TE,JAX,@SEA,,,,,1,3,,,,,,0.95,59,0.80,0.95,-0.15
Giovanni Ricci,2563668,TE,CAR,@ATL,,,,,,,,,,,,0.17,60,0.80,0.17,0.63
Gerald Everett,2557889,TE,SEA,JAX,,,,-5,1,7,,,,,,4.71,61,0.70,4.71,-4.01
Kylen Granson,2566145,TE,IND,TEN,,,,,1,,,,,,,0.80,62,0.50,0.8,-0.3
Mark Andrews,2560957,TE,BAL,Bye,,,,,,,,,,,,,63,0.00,,
Devin Asiasi,2564586,TE,NE,@LAC,,,,,,,,,,,,0.00,64,0.00,0.0,0.0
Antony Auclair,2559044,TE,HOU,LA,,,,,,,,,,,,0.37,65,0.00,0.37,-0.37
Marcus Baugh,2560971,TE,FA,Bye,,,,,,,,,,,,,66,0.00,,
Evan Baylis,2559299,TE,FA,Bye,,,,,,,,,,,,,67,0.00,,
Andrew Beck,2562626,TE,DEN,WAS,,,,,,,,,,,,0.38,68,0.00,0.38,-0.38
Nate Becker,2563191,TE,FA,Bye,,,,,,,,,,,,,69,0.00,,
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,70,0.00,,
Blake Bell,2552478,TE,KC,NYG,,,,,,,,,,,,0.61,71,0.00,0.61,-0.61
Kelvin Benjamin,2543471,TE,FA,Bye,,,,,,,,,,,,,72,0.00,,
Kendall Blanton,2562234,TE,LA,@HOU,,,,,,,,,,,,0.41,73,0.00,0.41,-0.41
Jibri Blount,2565672,TE,FA,Bye,,,,,,,,,,,,,74,0.00,,
Nick Bowers,2564415,TE,LV,Bye,,,,,,,,,,,,,75,0.00,,
Nick Boyle,2552402,TE,BAL,Bye,,,,,,,,,,,,,76,0.00,,
Jacob Breeland,2565321,TE,FA,Bye,,,,,,,,,,,,,77,0.00,,
Daniel Brown,2553900,TE,KC,NYG,,,,,,,,,,,,0.67,78,0.00,0.67,-0.67
Pharaoh Brown,2559018,TE,HOU,LA,,,,,,,,,,,,0.00,79,0.00,0.0,0.0
Hunter Bryant,2563923,TE,DET,PHI,,,,,,,,,,,,0.00,80,0.00,0.0,0.0
Ian Bunting,2563073,TE,DAL,@MIN,,,,,,,,,,,,0.00,81,0.00,0.0,0.0
Trey Burton,2550284,TE,FA,Bye,,,,,,,,,,,,,82,0.00,,
Matt Bushman,2565639,TE,LV,Bye,,,,,,,,,,,,,83,0.00,,
Jake Butt,2557859,TE,FA,Bye,,,,,,,,,,,,,84,0.00,,
Stephen Carlson,2563044,TE,CLE,PIT,,,,,,,,,,,,,85,0.00,,
Derek Carrier,2534241,TE,LV,Bye,,,,,,,,,,,,,86,0.00,,
Darion Clark,2563434,TE,FA,Bye,,,,,,,,,,,,,87,0.00,,
Jason Croom,2559159,TE,PHI,@DET,,,,,,,,,,,,,88,0.00,,
Dominique Dafney,2565540,TE,GB,@ARI,,,,,,,,,,,,0.00,89,0.00,0.0,0.0
Darrell Daniels,2558886,TE,ARI,GB,,,,,,,,,,,,0.90,90,0.00,0.9,-0.9
Zach Davidson,2566301,TE,MIN,DAL,,,,,,,,,,,,0.00,91,0.00,0.0,0.0
Tyler Davis,2564178,TE,GB,@ARI,,,,,,,,,,,,0.30,92,0.00,0.3,-0.3
Seth DeValve,2556365,TE,FA,Bye,,,,,,,,,,,,,93,0.00,,
Brandon Dillon,2562984,TE,MIN,DAL,,,,,,,,,,,,0.00,94,0.00,0.0,0.0
Ross Dwelley,2561060,TE,SF,@CHI,,,,,,,,,,,,2.95,95,0.00,2.95,-2.95
Eric Ebron,2543466,TE,PIT,@CLE,,,,,,,,,,,,0.00,96,0.00,0.0,0.0
Tyler Eifert,2540148,TE,FA,Bye,,,,,,,,,,,,,97,0.00,,
Ben Ellefson,2564181,TE,MIN,DAL,,,,,,,,,,,,,98,0.00,,
Darren Fells,2540928,TE,FA,Bye,,,,,,,,,,,,,99,0.00,,
Austin Fort,2563037,TE,TEN,@IND,,,,,,,,,,,,0.00,100,0.00,0.0,0.0
Jody Fortson,2563259,TE,KC,NYG,,,,,,,,,,,,,101,0.00,,
Jordan Franks,2561330,TE,FA,Bye,,,,,,,,,,,,,102,0.00,,
Troy Fumagalli,2560734,TE,NE,@LAC,,,,,,,,,,,,,103,0.00,,
Reggie Gilliam,2565378,TE,BUF,MIA,,,,,,,,,,,,0.72,104,0.00,0.72,-0.72
Jaeden Graham,2561622,TE,ATL,CAR,,,,,,,,,,,,,105,0.00,,
Jimmy Graham,497236,TE,CHI,SF,,,,,,,,,,,,0.00,106,0.00,0.0,0.0
Noah Gray,2566178,TE,KC,NYG,,,,,,,,,,,,1.02,107,0.00,1.02,-1.02
Farrod Green,2564121,TE,IND,TEN,,,,,,,,,,,,0.00,108,0.00,0.0,0.0
Nakie Griffin-Stewart,2564544,TE,KC,NYG,,,,,,,,,,,,0.00,109,0.00,0.0,0.0
Rob Gronkowski,497240,TE,TB,@NO,,,,,,,,,,,,8.18,110,0.00,8.18,-8.18
Nick Guggemos,2565804,TE,FA,Bye,,,,,,,,,,,,,111,0.00,,
Jacob Harris,2566220,TE,LA,@HOU,,,,,,,,,,,,,112,0.00,,
Daniel Helm,2562284,TE,LV,Bye,,,,,,,,,,,,,113,0.00,,
Temarrick Hemingway,2555486,TE,FA,Bye,,,,,,,,,,,,,114,0.00,,
Hale Hentges,2563066,TE,FA,Bye,,,,,,,,,,,,,115,0.00,,
Cole Hikutini,2558953,TE,FA,Bye,,,,,,,,,,,,,116,0.00,,
Josh Hill,2541834,TE,FA,Bye,,,,,,,,,,,,,117,0.00,,
Jacob Hollister,2558956,TE,JAX,@SEA,,,,,,,,,,,,0.00,118,0.00,0.0,0.0
Brycen Hopkins,2564349,TE,LA,@HOU,,,,,,,,,,,,0.00,119,0.00,0.0,0.0
Jesper Horsted,2563270,TE,CHI,SF,,,,,,,,,,,,1.25,120,0.00,1.25,-1.25
Tanner Hudson,2561215,TE,SF,@CHI,,,,,,,,,,,,0.00,121,0.00,0.0,0.0
Tommy Hudson,2565450,TE,TEN,@IND,,,,,,,,,,,,,122,0.00,,
Ryan Izzo,2560751,TE,SEA,JAX,,,,,,,,,,,,0.00,123,0.00,0.0,0.0
Tyree Jackson,2562435,TE,PHI,@DET,,,,,,,,,,,,0.00,124,0.00,0.0,0.0
Rysen John,2564742,TE,NYG,@KC,,,,,,,,,,,,,125,0.00,,
Juwan Johnson,2564676,TE,NO,TB,,,,,,,,,,,,1.71,126,0.00,1.71,-1.71
Hunter Kampmoyer,2566481,TE,LAC,NE,,,,,,,,,,,,0.00,127,0.00,0.0,0.0
Dalton Keene,2564616,TE,NE,@LAC,,,,,,,,,,,,,128,0.00,,
Nick Keizer,2561115,TE,FA,Bye,,,,,,,,,,,,,129,0.00,,
George Kittle,2558266,TE,SF,@CHI,,,,,,,,,,,,0.00,130,0.00,0.0,0.0
Dawson Knox,2562681,TE,BUF,MIA,,,,,,,,,,,,0.00,131,0.00,0.0,0.0
Matt LaCosse,2553667,TE,NE,@LAC,,,,,,,,,,,,0.00,132,0.00,0.0,0.0
Marcedes Lewis,2495888,TE,GB,@ARI,,,,,,,,,,,,3.14,133,0.00,3.14,-3.14
Hunter Long,2566286,TE,MIA,@BUF,,,,,,,,,,,,0.00,134,0.00,0.0,0.0
Tyler Mabry,2565168,TE,SEA,JAX,,,,,,,,,,,,0.00,135,0.00,0.0,0.0
Alize Mack,2562307,TE,FA,Bye,,,,,,,,,,,,,136,0.00,,
Chris Manhertz,2552622,TE,JAX,@SEA,,,,,,,,,,,,0.75,137,0.00,0.75,-0.75
Kyle Markway,2564763,TE,FA,Bye,,,,,,,,,,,,,138,0.00,,
Tyree Mayfield,2563145,TE,FA,Bye,,,,,,,,,,,,,139,0.00,,
Vance McDonald,2540215,TE,FA,Bye,,,,,,,,,,,,,140,0.00,,
Codey McElroy,2561239,TE,TB,@NO,,,,,,,,,,,,0.00,141,0.00,0.0,0.0
Sean McKeon,2563854,TE,DAL,@MIN,,,,,,,,,,,,0.00,142,0.00,0.0,0.0
Tre' McKitty,2566490,TE,LAC,NE,,,,,,,,,,,,1.19,143,0.00,1.19,-1.19
Briley Moore-McKinney,2566956,TE,TEN,@IND,,,,,,,,,,,,0.00,144,0.00,0.0,0.0
Foster Moreau,2562317,TE,LV,Bye,,,,,,,,,,,,,145,0.00,,
Quintin Morris,2566641,TE,BUF,MIA,,,,,,,,,,,,0.00,146,0.00,0.0,0.0
Thaddeus Moss,2565288,TE,CIN,@NYJ,,,,,,,,,,,,0.00,147,0.00,0.0,0.0
Johnny Mundt,2558875,TE,LA,@HOU,,,,,,,,,,,,,148,0.00,,
Chris Myarick,2563210,TE,NYG,@KC,,,,,,,,,,,,0.00,149,0.00,0.0,0.0
Isaac Nauta,2562691,TE,FA,Bye,,,,,,,,,,,,,150,0.00,,
James O'Shaughnessy,2553318,TE,JAX,@SEA,,,,,,,,,,,,,151,0.00,,
Josh Oliver,2562693,TE,BAL,Bye,,,,,,,,,,,,,152,0.00,,
Greg Olsen,2495700,TE,FA,Bye,,,,,,,,,,,,,153,0.00,,
Donald Parham,2562394,TE,LAC,NE,,,,,,,,,,,,2.99,154,0.00,2.99,-2.99
Colby Parkinson,2565180,TE,SEA,JAX,,,,,,,,,,,,0.49,155,0.00,0.49,-0.49
Jared Pinkney,2563518,TE,LA,@HOU,,,,,,,,,,,,0.00,156,0.00,0.0,0.0
Tony Poljan,2566620,TE,BAL,Bye,,,,,,,,,,,,,157,0.00,,
Jake Powell,2563134,TE,FA,Bye,,,,,,,,,,,,,158,0.00,,
Paul Quessenberry,2565531,TE,HOU,LA,,,,,,,,,,,,0.00,159,0.00,0.0,0.0
Kevin Rader,2561264,TE,PIT,@CLE,,,,,,,,,,,,0.00,160,0.00,0.0,0.0
Dax Raymond,2562710,TE,FA,Bye,,,,,,,,,,,,,161,0.00,,
Jordan Reed,2540160,TE,FA,Bye,,,,,,,,,,,,,162,0.00,,
Sammis Reyes,2565807,TE,WAS,@DEN,,,,,,,,,,,,0.46,163,0.00,0.46,-0.46
Ellis Richardson,2563081,TE,FA,Bye,,,,,,,,,,,,,164,0.00,,
Richard Rodgers,2550313,TE,PHI,@DET,,,,,,,,,,,,1.64,165,0.00,1.64,-1.64
Drew Sample,2562720,TE,CIN,@NYJ,,,,,,,,,,,,1.44,166,0.00,1.44,-1.44
Eric Saubert,2558023,TE,DEN,WAS,,,,,,,,,,,,1.22,167,0.00,1.22,-1.22
Mason Schreck,2558864,TE,CIN,@NYJ,,,,,,,,,,,,0.00,168,0.00,0.0,0.0
Irv Smith,2562738,TE,MIN,DAL,,,,,,,,,,,,,169,0.00,,
Kaden Smith,2562740,TE,NYG,@KC,,,,,,,,,,,,0.54,170,0.00,0.54,-0.54
Durham Smythe,2560880,TE,MIA,@BUF,,,,,,,,,,,,2.51,171,0.00,2.51,-2.51
Dylan Soehner,2565711,TE,NO,TB,,,,,,,,,,,,,172,0.00,,
Matt Sokol,2562980,TE,JAX,@SEA,,,,,,,,,,,,0.00,173,0.00,0.0,0.0
Jeremy Sprinkle,2557886,TE,DAL,@MIN,,,,,,,,,,,,0.00,174,0.00,0.0,0.0
Jace Sternberger,2562744,TE,FA,Bye,,,,,,,,,,,,,175,0.00,,
Stephen Sullivan,2565192,TE,CAR,@ATL,,,,,,,,,,,,0.00,176,0.00,0.0,0.0
Tyrone Swoopes,2559263,TE,FA,Bye,,,,,,,,,,,,,177,0.00,,
Tim Tebow,497135,TE,FA,Bye,,,,,,,,,,,,,178,0.00,,
Hunter Thedford,2565585,TE,FA,Bye,,,,,,,,,,,,,179,0.00,,
Jordan Thomas,2560896,TE,FA,Bye,,,,,,,,,,,,,180,0.00,,
Logan Thomas,2543767,TE,WAS,@DEN,,,,,,,,,,,,,181,0.00,,
Colin Thompson,2559268,TE,CAR,@ATL,,,,,,,,,,,,0.26,182,0.00,0.26,-0.26
Noah Togiai,2564865,TE,PHI,@DET,,,,,,,,,,,,0.00,183,0.00,0.0,0.0
Levine Toilolo,2540203,TE,NYG,@KC,,,,,,,,,,,,,184,0.00,,
Eric Tomlinson,2553744,TE,BAL,Bye,,,,,,,,,,,,,185,0.00,,
Ross Travis,2554630,TE,FA,Bye,,,,,,,,,,,,,186,0.00,,
Carl Tucker,2566665,TE,FA,Bye,,,,,,,,,,,,,187,0.00,,
Nick Vannett,2555289,TE,NO,TB,,,,,,,,,,,,,188,0.00,,
Andrew Vollert,2561284,TE,FA,Bye,,,,,,,,,,,,,189,0.00,,
Delanie Walker,2495966,TE,FA,Bye,,,,,,,,,,,,,190,0.00,,
Darren Waller,2552408,TE,LV,Bye,,,,,,,,,,,,,191,0.00,,
Kahale Warring,2562771,TE,BUF,MIA,,,,,,,,,,,,1.39,192,0.00,1.39,-1.39
Trevon Wesco,2562777,TE,NYJ,CIN,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Nate Wieting,2563815,TE,FA,Bye,,,,,,,,,,,,,194,0.00,,
Mitchell Wilcox,2563749,TE,CIN,@NYJ,,,,,,,,,,,,0.37,195,0.00,0.37,-0.37
Carson Williams,2565669,TE,FA,Bye,,,,,,,,,,,,,196,0.00,,
Maxx Williams,2552468,TE,ARI,GB,,,,,,,,,,,,,197,0.00,,
Luke Willson,2541199,TE,FA,Bye,,,,,,,,,,,,,198,0.00,,
Caleb Wilson,2562603,TE,DEN,WAS,,,,,,,,,,,,0.00,199,0.00,0.0,0.0
Jason Witten,2505629,TE,FA,Bye,,,,,,,,,,,,,200,0.00,,
Eli Wolf,2565354,TE,IND,TEN,,,,,,,,,,,,0.00,201,0.00,0.0,0.0
Ethan Wolf,2561422,TE,NO,TB,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Kenny Yeboah,2565768,TE,NYJ,CIN,,,,,,,,,,,,0.00,203,0.00,0.0,0.0
Deon Yelder,2561293,TE,TB,@NO,,,,,,,,,,,,0.00,204,0.00,0.0,0.0
