PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Tyler Conklin,2561027,TE,MIN,@CIN,,,,,4,41,,,,,,5.12,21,6.10,5.12,0.98
Dawson Knox,2562681,TE,BUF,PIT,,,,,4,41,,,,,,6.17,22,6.10,6.17,-0.07
Will Dissly,2561046,TE,SEA,@IND,,,,,3,37,,,,,,3.72,23,5.20,3.72,1.48
Anthony Firkser,2558942,TE,TEN,ARI,,,,,3,19,,,,,,7.28,24,5.10,7.28,-2.18
Kyle Pitts,2565830,TE,ATL,PHI,,,,,4,31,,,,,,3.61,25,5.10,3.61,1.49
Hayden Hurst,2560747,TE,ATL,PHI,,,,,4,28,,,,,,5.93,26,4.80,5.93,-1.13
Hunter Henry,2555341,TE,NE,MIA,,,,,3,31,,,,,,6.42,27,4.60,6.42,-1.82
C.J. Uzomah,2552559,TE,CIN,MIN,,,,,2,35,,,,,,4.02,28,4.50,4.02,0.48
Zach Ertz,2540158,TE,ARI,@TEN,,,,,2,34,,,,,,3.52,29,4.40,3.52,0.88
Austin Hooper,2555415,TE,CLE,@KC,,,,,3,27,,,,,,7.77,30,4.20,7.77,-3.57
Tyler Kroft,2552586,TE,NYJ,@CAR,,,,,3,26,,,,,,,31,4.10,,
Harrison Bryant,2563767,TE,CLE,@KC,,,,,1,17,,,,,,1.63,32,3.90,1.63,2.27
Ryan Griffin,2541316,TE,NYJ,@CAR,,,,,3,22,,,,,,1.31,33,3.70,1.31,2.39
Jack Doyle,2540232,TE,IND,SEA,,,,,3,21,,,,,,7.21,34,3.60,7.21,-3.61
Mark Andrews,2560957,TE,BAL,@LV,,,,,3,20,,,,,,9.79,35,3.50,9.79,-6.29
Blake Jarwin,2559193,TE,DAL,@TB,,,,,3,20,,,,,,,36,3.50,,
Adam Trautman,2564703,TE,NO,GB,,,,,3,18,,,,,,2.99,37,3.30,2.99,0.31
Stephen Anderson,2556463,TE,LAC,@WAS,,,,,1,1,,,,,,1.49,38,3.10,1.49,1.61
Pat Freiermuth,2566442,TE,PIT,@BUF,,,,,1,24,,,,,,1.60,39,2.90,1.6,1.3
Eric Ebron,2543466,TE,PIT,@BUF,,,,,1,19,,,,,,8.02,40,2.40,8.02,-5.62
Marcedes Lewis,2495888,TE,GB,@NO,,,,,1,19,,,,,,1.28,41,2.40,1.28,1.12
Durham Smythe,2560880,TE,MIA,@NE,,,,,1,9,,,,,,2.36,42,2.20,2.36,-0.16
Ian Thomas,2560894,TE,CAR,NYJ,,,,,1,17,,,,,,2.71,43,2.20,2.71,-0.51
Kyle Rudolph,2495438,TE,NYG,DEN,,,,,2,8,,,,,,5.38,44,1.80,5.38,-3.58
Robert Tonyan,2559270,TE,GB,@NO,,,,,2,8,,,,,,,45,1.80,,
Mike Gesicki,2560994,TE,MIA,@NE,,,,,,,,,,,,8.01,46,1.70,8.01,-6.31
Demetrius Harris,2541187,TE,ARI,@TEN,,,,,,,,,,,,0.27,47,1.70,0.27,1.43
Kaden Smith,2562740,TE,NYG,DEN,,,,,,,,,,,,1.31,48,1.70,1.31,0.39
Dan Arnold,2559385,TE,JAX,@HOU,,,,,2,6,,,,,,4.86,49,1.60,4.86,-3.26
Jimmy Graham,497236,TE,CHI,@LA,,,,,1,11,,,,,,4.02,50,1.60,4.02,-2.42
Eric Saubert,2558023,TE,DEN,@NYG,,,,,1,7,,,,,,0.49,51,1.20,0.49,0.71
Blake Bell,2552478,TE,KC,CLE,,,,2,1,3,,,,,,1.20,52,1.00,1.2,-0.2
Daniel Brown,2553900,TE,KC,CLE,,,,,,,,,,,,0.63,53,0.80,0.63,0.17
Maxx Williams,2552468,TE,ARI,@TEN,,,,,,,,,,,,,54,0.80,,
Darren Fells,2540928,TE,FA,Bye,,,,,1,2,,,,,,,55,0.70,,
Zach Gentry,2562654,TE,PIT,@BUF,,,,,1,-2,,,,,,0.40,56,0.30,0.4,-0.1
Jordan Akins,2560951,TE,HOU,JAX,,,,,,,,,,,,5.79,57,0.00,5.79,-5.79
Mo Alie-Cox,2558832,TE,IND,SEA,,,,,,,,,,,,4.02,58,0.00,4.02,-4.02
Devin Asiasi,2564586,TE,NE,MIA,,,,,,,,,,,,0.00,59,0.00,0.0,0.0
Antony Auclair,2559044,TE,HOU,JAX,,,,,,,,,,,,0.30,60,0.00,0.3,-0.3
John Bates,2566580,TE,WAS,LAC,,,,,,,,,,,,2.54,61,0.00,2.54,-2.54
Marcus Baugh,2560971,TE,FA,Bye,,,,,,,,,,,,,62,0.00,,
Evan Baylis,2559299,TE,FA,Bye,,,,,,,,,,,,,63,0.00,,
Andrew Beck,2562626,TE,DEN,@NYG,,,,,,,,,,,,0.00,64,0.00,0.0,0.0
Nate Becker,2563191,TE,FA,Bye,,,,,,,,,,,,,65,0.00,,
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,66,0.00,,
Kelvin Benjamin,2543471,TE,FA,Bye,,,,,,,,,,,,,67,0.00,,
Kendall Blanton,2562234,TE,LA,CHI,,,,,,,,,,,,0.00,68,0.00,0.0,0.0
Jibri Blount,2565672,TE,FA,Bye,,,,,,,,,,,,,69,0.00,,
Nick Bowers,2564415,TE,LV,BAL,,,,,,,,,,,,,70,0.00,,
Nick Boyle,2552402,TE,BAL,@LV,,,,,,,,,,,,0.00,71,0.00,0.0,0.0
Cameron Brate,2550656,TE,TB,DAL,,,,,,,,,,,,4.44,72,0.00,4.44,-4.44
Jacob Breeland,2565321,TE,FA,Bye,,,,,,,,,,,,,73,0.00,,
Hunter Bryant,2563923,TE,DET,SF,,,,,,,,,,,,0.00,74,0.00,0.0,0.0
Ian Bunting,2563073,TE,DAL,@TB,,,,,,,,,,,,0.00,75,0.00,0.0,0.0
Trey Burton,2550284,TE,FA,Bye,,,,,,,,,,,,,76,0.00,,
Matt Bushman,2565639,TE,LV,BAL,,,,,,,,,,,,0.00,77,0.00,0.0,0.0
Jake Butt,2557859,TE,FA,Bye,,,,,,,,,,,,,78,0.00,,
Stephen Carlson,2563044,TE,CLE,@KC,,,,,,,,,,,,,79,0.00,,
Derek Carrier,2534241,TE,LV,BAL,,,,,,,,,,,,,80,0.00,,
Cethan Carter,2558929,TE,MIA,@NE,,,,,,,,,,,,0.41,81,0.00,0.41,-0.41
Darion Clark,2563434,TE,FA,Bye,,,,,,,,,,,,,82,0.00,,
Jason Croom,2559159,TE,PHI,@ATL,,,,,,,,,,,,,83,0.00,,
Dominique Dafney,2565540,TE,GB,@NO,,,,,,,,,,,,0.31,84,0.00,0.31,-0.31
Darrell Daniels,2558886,TE,ARI,@TEN,,,,,,,,,,,,1.04,85,0.00,1.04,-1.04
Zach Davidson,2566301,TE,MIN,@CIN,,,,,,,,,,,,0.00,86,0.00,0.0,0.0
Tyler Davis,2564178,TE,GB,@NO,,,,,,,,,,,,0.00,87,0.00,0.0,0.0
Josiah Deguara,2563980,TE,GB,@NO,,,,,,,,,,,,0.73,88,0.00,0.73,-0.73
Seth DeValve,2556365,TE,FA,Bye,,,,,,,,,,,,,89,0.00,,
Brandon Dillon,2562984,TE,MIN,@CIN,,,,,,,,,,,,0.34,90,0.00,0.34,-0.34
Ross Dwelley,2561060,TE,SF,@DET,,,,,,,,,,,,1.62,91,0.00,1.62,-1.62
Tyler Eifert,2540148,TE,FA,Bye,,,,,,,,,,,,,92,0.00,,
Ben Ellefson,2564181,TE,MIN,@CIN,,,,,,,,,,,,,93,0.00,,
Evan Engram,2557858,TE,NYG,DEN,,,,,,,,,,,,0.00,94,0.00,0.0,0.0
Luke Farrell,2566160,TE,JAX,@HOU,,,,,,,,,,,,0.75,95,0.00,0.75,-0.75
Austin Fort,2563037,TE,TEN,ARI,,,,,,,,,,,,0.00,96,0.00,0.0,0.0
Jody Fortson,2563259,TE,KC,CLE,,,,,,,,,,,,,97,0.00,,
Jordan Franks,2561330,TE,FA,Bye,,,,,,,,,,,,,98,0.00,,
Troy Fumagalli,2560734,TE,NE,MIA,,,,,,,,,,,,,99,0.00,,
Reggie Gilliam,2565378,TE,BUF,PIT,,,,,,,,,,,,0.40,100,0.00,0.4,-0.4
Jaeden Graham,2561622,TE,ATL,PHI,,,,,,,,,,,,,101,0.00,,
Kylen Granson,2566145,TE,IND,SEA,,,,,,,,,,,,0.97,102,0.00,0.97,-0.97
Noah Gray,2566178,TE,KC,CLE,,,,,,,,,,,,0.90,103,0.00,0.9,-0.9
Farrod Green,2564121,TE,IND,SEA,,,,,,,,,,,,0.00,104,0.00,0.0,0.0
Garrett Griffin,2557033,TE,NO,GB,,,,,,,,,,,,0.59,105,0.00,0.59,-0.59
Nakie Griffin-Stewart,2564544,TE,KC,CLE,,,,,,,,,,,,0.00,106,0.00,0.0,0.0
Nick Guggemos,2565804,TE,FA,Bye,,,,,,,,,,,,,107,0.00,,
Jacob Harris,2566220,TE,LA,CHI,,,,,,,,,,,,,108,0.00,,
Daniel Helm,2562284,TE,LV,BAL,,,,,,,,,,,,0.00,109,0.00,0.0,0.0
Temarrick Hemingway,2555486,TE,FA,Bye,,,,,,,,,,,,,110,0.00,,
Hale Hentges,2563066,TE,FA,Bye,,,,,,,,,,,,,111,0.00,,
Chris Herndon,2560738,TE,MIN,@CIN,,,,,,,,,,,,4.57,112,0.00,4.57,-4.57
Cole Hikutini,2558953,TE,FA,Bye,,,,,,,,,,,,,113,0.00,,
Josh Hill,2541834,TE,FA,Bye,,,,,,,,,,,,,114,0.00,,
Jacob Hollister,2558956,TE,JAX,@HOU,,,,,,,,,,,,0.00,115,0.00,0.0,0.0
J.P. Holtz,2556852,TE,CHI,@LA,,,,,,,,,,,,0.35,116,0.00,0.35,-0.35
Brycen Hopkins,2564349,TE,LA,CHI,,,,,,,,,,,,0.57,117,0.00,0.57,-0.57
Jesper Horsted,2563270,TE,CHI,@LA,,,,,,,,,,,,0.00,118,0.00,0.0,0.0
O.J. Howard,2557856,TE,TB,DAL,,,,,,,,,,,,5.07,119,0.00,5.07,-5.07
Tanner Hudson,2561215,TE,SF,@DET,,,,,,,,,,,,0.00,120,0.00,0.0,0.0
Tommy Hudson,2565450,TE,TEN,ARI,,,,,,,,,,,,,121,0.00,,
Ryan Izzo,2560751,TE,SEA,@IND,,,,,,,,,,,,0.00,122,0.00,0.0,0.0
Tyree Jackson,2562435,TE,PHI,@ATL,,,,,,,,,,,,0.00,123,0.00,0.0,0.0
Jesse James,2552633,TE,CHI,@LA,,,,,,,,,,,,0.55,124,0.00,0.55,-0.55
Rysen John,2564742,TE,NYG,DEN,,,,,,,,,,,,,125,0.00,,
Brevin Jordan,2566130,TE,HOU,JAX,,,,,,,,,,,,0.00,126,0.00,0.0,0.0
Hunter Kampmoyer,2566481,TE,LAC,@WAS,,,,,,,,,,,,0.00,127,0.00,0.0,0.0
Dalton Keene,2564616,TE,NE,MIA,,,,,,,,,,,,,128,0.00,,
Nick Keizer,2561115,TE,FA,Bye,,,,,,,,,,,,,129,0.00,,
Matt LaCosse,2553667,TE,NE,MIA,,,,,,,,,,,,0.00,130,0.00,0.0,0.0
Hunter Long,2566286,TE,MIA,@NE,,,,,,,,,,,,0.74,131,0.00,0.74,-0.74
Tyler Mabry,2565168,TE,SEA,@IND,,,,,,,,,,,,0.69,132,0.00,0.69,-0.69
Alize Mack,2562307,TE,FA,Bye,,,,,,,,,,,,,133,0.00,,
Kyle Markway,2564763,TE,FA,Bye,,,,,,,,,,,,,134,0.00,,
Tyree Mayfield,2563145,TE,FA,Bye,,,,,,,,,,,,,135,0.00,,
Vance McDonald,2540215,TE,FA,Bye,,,,,,,,,,,,,136,0.00,,
Codey McElroy,2561239,TE,TB,DAL,,,,,,,,,,,,0.00,137,0.00,0.0,0.0
Sean McKeon,2563854,TE,DAL,@TB,,,,,,,,,,,,0.00,138,0.00,0.0,0.0
Tre' McKitty,2566490,TE,LAC,@WAS,,,,,,,,,,,,0.00,139,0.00,0.0,0.0
Briley Moore-McKinney,2566956,TE,TEN,ARI,,,,,,,,,,,,0.00,140,0.00,0.0,0.0
Foster Moreau,2562317,TE,LV,BAL,,,,,,,,,,,,1.82,141,0.00,1.82,-1.82
Quintin Morris,2566641,TE,BUF,PIT,,,,,,,,,,,,0.00,142,0.00,0.0,0.0
Thaddeus Moss,2565288,TE,CIN,MIN,,,,,,,,,,,,0.00,143,0.00,0.0,0.0
Johnny Mundt,2558875,TE,LA,CHI,,,,,,,,,,,,,144,0.00,,
Chris Myarick,2563210,TE,NYG,DEN,,,,,,,,,,,,0.00,145,0.00,0.0,0.0
Isaac Nauta,2562691,TE,FA,Bye,,,,,,,,,,,,,146,0.00,,
Josh Oliver,2562693,TE,BAL,@LV,,,,,,,,,,,,1.42,147,0.00,1.42,-1.42
Greg Olsen,2495700,TE,FA,Bye,,,,,,,,,,,,,148,0.00,,
Donald Parham,2562394,TE,LAC,@WAS,,,,,,,,,,,,1.70,149,0.00,1.7,-1.7
Colby Parkinson,2565180,TE,SEA,@IND,,,,,,,,,,,,0.00,150,0.00,0.0,0.0
Jared Pinkney,2563518,TE,LA,CHI,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Tony Poljan,2566620,TE,BAL,@LV,,,,,,,,,,,,0.00,152,0.00,0.0,0.0
Jake Powell,2563134,TE,FA,Bye,,,,,,,,,,,,,153,0.00,,
MyCole Pruitt,2552401,TE,TEN,ARI,,,,,,,,,,,,0.88,154,0.00,0.88,-0.88
Paul Quessenberry,2565531,TE,HOU,JAX,,,,,,,,,,,,0.00,155,0.00,0.0,0.0
Kevin Rader,2561264,TE,PIT,@BUF,,,,,,,,,,,,0.00,156,0.00,0.0,0.0
Dax Raymond,2562710,TE,FA,Bye,,,,,,,,,,,,,157,0.00,,
Jordan Reed,2540160,TE,FA,Bye,,,,,,,,,,,,,158,0.00,,
Sammis Reyes,2565807,TE,WAS,LAC,,,,,,,,,,,,0.00,159,0.00,0.0,0.0
Giovanni Ricci,2563668,TE,CAR,NYJ,,,,,,,,,,,,0.62,160,0.00,0.62,-0.62
Ellis Richardson,2563081,TE,FA,Bye,,,,,,,,,,,,,161,0.00,,
Richard Rodgers,2550313,TE,PHI,@ATL,,,,,,,,,,,,0.00,162,0.00,0.0,0.0
Drew Sample,2562720,TE,CIN,MIN,,,,,,,,,,,,2.79,163,0.00,2.79,-2.79
Mason Schreck,2558864,TE,CIN,MIN,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Ricky Seals-Jones,2559248,TE,WAS,LAC,,,,,,,,,,,,0.88,165,0.00,0.88,-0.88
Adam Shaheen,2558144,TE,MIA,@NE,,,,,,,,,,,,0.00,166,0.00,0.0,0.0
Irv Smith,2562738,TE,MIN,@CIN,,,,,,,,,,,,,167,0.00,,
Lee Smith,2495347,TE,ATL,PHI,,,,,,,,,,,,0.54,168,0.00,0.54,-0.54
Dylan Soehner,2565711,TE,NO,GB,,,,,,,,,,,,,169,0.00,,
Matt Sokol,2562980,TE,JAX,@HOU,,,,,,,,,,,,0.00,170,0.00,0.0,0.0
Jeremy Sprinkle,2557886,TE,DAL,@TB,,,,,,,,,,,,0.00,171,0.00,0.0,0.0
Jace Sternberger,2562744,TE,FA,Bye,,,,,,,,,,,,,172,0.00,,
Luke Stocker,2495234,TE,MIN,@CIN,,,,,,,,,,,,0.00,173,0.00,0.0,0.0
Jack Stoll,2567061,TE,PHI,@ATL,,,,,,,,,,,,0.00,174,0.00,0.0,0.0
Stephen Sullivan,2565192,TE,CAR,NYJ,,,,,,,,,,,,0.00,175,0.00,0.0,0.0
Geoff Swaim,2553454,TE,TEN,ARI,,,,,,,,,,,,2.70,176,0.00,2.7,-2.7
Tommy Sweeney,2562750,TE,BUF,PIT,,,,,,,,,,,,0.66,177,0.00,0.66,-0.66
Tyrone Swoopes,2559263,TE,FA,Bye,,,,,,,,,,,,,178,0.00,,
Tim Tebow,497135,TE,FA,Bye,,,,,,,,,,,,,179,0.00,,
Hunter Thedford,2565585,TE,FA,Bye,,,,,,,,,,,,,180,0.00,,
Jordan Thomas,2560896,TE,FA,Bye,,,,,,,,,,,,,181,0.00,,
Colin Thompson,2559268,TE,CAR,NYJ,,,,,,,,,,,,0.00,182,0.00,0.0,0.0
Noah Togiai,2564865,TE,PHI,@ATL,,,,,,,,,,,,0.00,183,0.00,0.0,0.0
Levine Toilolo,2540203,TE,NYG,DEN,,,,,,,,,,,,,184,0.00,,
Eric Tomlinson,2553744,TE,BAL,@LV,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Ross Travis,2554630,TE,FA,Bye,,,,,,,,,,,,,186,0.00,,
Tommy Tremble,2565914,TE,CAR,NYJ,,,,,,,,,,,,1.05,187,0.00,1.05,-1.05
Carl Tucker,2566665,TE,FA,Bye,,,,,,,,,,,,,188,0.00,,
Nick Vannett,2555289,TE,NO,GB,,,,,,,,,,,,,189,0.00,,
Andrew Vollert,2561284,TE,FA,Bye,,,,,,,,,,,,,190,0.00,,
Delanie Walker,2495966,TE,FA,Bye,,,,,,,,,,,,,191,0.00,,
Kahale Warring,2562771,TE,BUF,PIT,,,,,,,,,,,,0.00,192,0.00,0.0,0.0
Trevon Wesco,2562777,TE,NYJ,@CAR,,,,,,,,,,,,0.78,193,0.00,0.78,-0.78
Nate Wieting,2563815,TE,FA,Bye,,,,,,,,,,,,,194,0.00,,
Mitchell Wilcox,2563749,TE,CIN,MIN,,,,,,,,,,,,0.61,195,0.00,0.61,-0.61
Carson Williams,2565669,TE,FA,Bye,,,,,,,,,,,,,196,0.00,,
Luke Willson,2541199,TE,FA,Bye,,,,,,,,,,,,,197,0.00,,
Caleb Wilson,2562603,TE,DEN,@NYG,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Jason Witten,2505629,TE,FA,Bye,,,,,,,,,,,,,199,0.00,,
Charlie Woerner,2565129,TE,SF,@DET,,,,,,,,,,,,0.76,200,0.00,0.76,-0.76
Eli Wolf,2565354,TE,IND,SEA,,,,,,,,,,,,0.00,201,0.00,0.0,0.0
Ethan Wolf,2561422,TE,NO,GB,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Kenny Yeboah,2565768,TE,NYJ,@CAR,,,,,,,,,,,,0.00,203,0.00,0.0,0.0
Deon Yelder,2561293,TE,TB,DAL,,,,,,,,,,,,0.00,204,0.00,0.0,0.0
