PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Will Reichard,2572273,K,MIN,@NYG,2.31,0.13,,0.38,0.5,0.5,0.38,,,0.06,8.27,11,44,0.00,-8.27
John Parker Romo,2569101,K,FA,Bye,,,,,,,,,,,,49,45,0.00,
Chad Ryland,2570125,K,ARI,ATL,2.13,0.13,,0.38,0.5,0.5,0.31,,,0.06,7.74,21,46,0.00,-7.74
Jason Sanders,2561153,K,MIA,CIN,,,,,,,,,,,0.00,50,47,0.00,0.0
Cairo Santos,2550636,K,CHI,GB,1.94,0.06,,0.44,0.5,0.56,0.25,,,0.06,7.88,19,48,0.00,-7.88
Ben Sauls,2574499,K,NYG,MIN,,,,,,,,,,,0.00,51,49,0.00,0.0
Spencer Shrader,2573175,K,IND,SF,,,,,,,,,,,0.00,52,50,0.00,0.0
Joey Slye,2563132,K,TEN,KC,1.81,0.13,,0.38,0.44,0.44,0.31,,,0.06,7.00,28,51,0.00,-7.0
Charlie Smyth,2572330,K,NO,NYJ,1.33,0.17,,0.33,0.5,0.67,0.17,,,,6.51,29,52,0.00,-6.51
Andre Szmyt,2570470,K,CLE,BUF,,,,,,,,,,,0.00,53,53,0.00,0.0
Maddux Trujillo,2574200,K,FA,Bye,,,,,,,,,,,,54,54,0.00,
Justin Tucker,2536340,K,FA,Bye,,,,,,,,,,,,55,55,0.00,
Matthew Wright,2562968,K,FA,Bye,,,,,,,,,,,,56,56,0.00,
Cade York,2567487,K,NO,NYJ,,,,,,,,,,,0.00,57,57,0.00,0.0
Greg Zuerlein,2534797,K,FA,Bye,,,,,,,,,,,,58,58,0.00,
