PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Carson Wentz,2555259,QB,IND,@TEN,194,,,,,,,,,,,17.63,30,7.76,17.63,-9.87
Trevor Lawrence,2566163,QB,JAX,ARI,219,2,1,27,,,,,,,2,14.29,31,7.46,14.29,-6.83
Trey Lance,2566532,QB,SF,GB,,,,1,,,,,,,,1.75,32,6.10,1.75,4.35
Justin Fields,2565920,QB,CHI,@CLE,68,,,12,,,,,,,,17.38,33,3.92,17.38,-13.46
Zach Wilson,2566391,QB,NYJ,@DEN,160,2,,2,,,,,,,,13.34,34,2.60,13.34,-10.74
Mitchell Trubisky,2558008,QB,BUF,WAS,1,,,19,,,,,,,,0.75,35,1.94,0.75,1.19
Brandon Allen,2555365,QB,CIN,@PIT,,,,,,,,,,,,0.47,36,0.00,0.47,-0.47
Kyle Allen,2561177,QB,WAS,@BUF,,,,,,,,,,,,0.75,37,0.00,0.75,-0.75
Kenji Bahar,2566608,QB,FA,Bye,,,,,,,,,,,,,38,0.00,,
Matt Barkley,2539308,QB,TEN,IND,,,,,,,,,,,,0.00,39,0.00,0.0,0.0
C.J. Beathard,2557922,QB,JAX,ARI,,,,,,,,,,,,1.03,40,0.00,1.03,-1.03
David Blough,2563043,QB,DET,BAL,,,,,,,,,,,,0.31,41,0.00,0.31,-0.31
Ian Book,2566352,QB,NO,@NE,,,,,,,,,,,,0.00,42,0.00,0.0,0.0
Blake Bortles,2543477,QB,GB,@SF,,,,,,,,,,,,0.00,43,0.00,0.0,0.0
Tim Boyle,2561187,QB,DET,BAL,,,,,,,,,,,,,44,0.00,,
Drew Brees,2504775,QB,FA,Bye,,,,,,,,,,,,,45,0.00,,
Jake Browning,2562634,QB,CIN,@PIT,,,,,,,,,,,,0.00,46,0.00,0.0,0.0
Shane Buechele,2566983,QB,KC,LAC,,,,,,,,,,,,0.00,47,0.00,0.0,0.0
Andy Dalton,2495143,QB,CHI,@CLE,,,,,,,,,,,,0.00,48,0.00,0.0,0.0
Chase Daniel,81284,QB,LAC,@KC,,,,,,,,,,,,0.00,49,0.00,0.0,0.0
Ben DiNucci,2563839,QB,DAL,PHI,,,,,,,,,,,,0.00,50,0.00,0.0,0.0
Joshua Dobbs,2558167,QB,PIT,CIN,,,,,,,,,,,,,51,0.00,,
Jeff Driskel,2555262,QB,HOU,CAR,,,,,,,,,,,,0.81,52,0.00,0.81,-0.81
Jacob Eason,2564115,QB,SEA,@MIN,,,,,,,,,,,,0.84,53,0.00,0.84,-0.84
Sam Ehlinger,2566142,QB,IND,@TEN,,,,,,,,,,,,0.00,54,0.00,0.0,0.0
Danny Etling,2560717,QB,FA,Bye,,,,,,,,,,,,,55,0.00,,
Ryan Finley,2562651,QB,FA,Bye,,,,,,,,,,,,,56,0.00,,
Ryan Fitzpatrick,2506581,QB,WAS,@BUF,,,,,,,,,,,,,57,0.00,,
Joe Flacco,382,QB,NYJ,@DEN,,,,,,,,,,,,0.64,58,0.00,0.64,-0.64
Nick Foles,2532842,QB,CHI,@CLE,,,,,,,,,,,,0.78,59,0.00,0.78,-0.78
Feleipe Franks,2566683,QB,ATL,@NYG,,,,,,,,,,,,1.45,60,0.00,1.45,-1.45
Jake Fromm,2563608,QB,BUF,WAS,,,,,,,,,,,,,61,0.00,,
Blaine Gabbert,2495441,QB,TB,@LA,,,,,,,,,,,,0.52,62,0.00,0.52,-0.52
Garrett Gilbert,2549982,QB,NE,NO,,,,,,,,,,,,0.00,63,0.00,0.0,0.0
Mike Glennon,2539275,QB,NYG,ATL,,,,,,,,,,,,0.71,64,0.00,0.71,-0.71
Anthony Gordon,2565153,QB,FA,Bye,,,,,,,,,,,,,65,0.00,,
Will Grier,2562404,QB,DAL,PHI,,,,,,,,,,,,0.00,66,0.00,0.0,0.0
Ryan Griffin,2541185,QB,TB,@LA,,,,,,,,,,,,0.00,67,0.00,0.0,0.0
Dwayne Haskins,2562660,QB,PIT,CIN,,,,,,,,,,,,0.00,68,0.00,0.0,0.0
Chad Henne,252,QB,KC,LAC,,,,,,,,,,,,0.58,69,0.00,0.58,-0.58
Devlin Hodges,2563258,QB,FA,Bye,,,,,,,,,,,,,70,0.00,,
Brian Hoyer,81294,QB,NE,NO,,,,,,,,,,,,1.09,71,0.00,1.09,-1.09
Brett Hundley,2552588,QB,IND,@TEN,,,,,,,,,,,,1.22,72,0.00,1.22,-1.22
Tyler Huntley,2563560,QB,BAL,@DET,,,,,,,,,,,,1.52,73,0.00,1.52,-1.52
Josh Johnson,264,QB,NYJ,@DEN,,,,,,,,,,,,0.00,74,0.00,0.0,0.0
Colin Kaepernick,2495186,QB,FA,Bye,,,,,,,,,,,,,75,0.00,,
Case Keenum,2532888,QB,CLE,CHI,,,,,,,,,,,,0.51,76,0.00,0.51,-0.51
DeShone Kizer,2557983,QB,FA,Bye,,,,,,,,,,,,,77,0.00,,
Kyle Lauletta,2560786,QB,JAX,ARI,,,,,,,,,,,,0.00,78,0.00,0.0,0.0
Drew Lock,2562305,QB,DEN,NYJ,,,,,,,,,,,,1.18,79,0.00,1.18,-1.18
Jordan Love,2564007,QB,GB,@SF,,,,,,,,,,,,1.27,80,0.00,1.27,-1.27
Jake Luton,2564205,QB,SEA,@MIN,,,,,,,,,,,,0.00,81,0.00,0.0,0.0
Sean Mannion,2552576,QB,MIN,SEA,,,,,,,,,,,,0.57,82,0.00,0.57,-0.57
Marcus Mariota,2552466,QB,LV,MIA,,,,,,,,,,,,0.00,83,0.00,0.0,0.0
AJ McCarron,2543497,QB,ATL,@NYG,,,,,,,,,,,,,84,0.00,,
Josh McCown,2505076,QB,FA,Bye,,,,,,,,,,,,,85,0.00,,
Colt McCoy,497123,QB,ARI,@JAX,,,,,,,,,,,,0.62,86,0.00,0.62,-0.62
Cole McDonald,2564052,QB,FA,Bye,,,,,,,,,,,,,87,0.00,,
Alex McGough,2561148,QB,FA,Bye,,,,,,,,,,,,,88,0.00,,
Trace McSorley,2562403,QB,BAL,@DET,,,,,,,,,,,,0.00,89,0.00,0.0,0.0
Gardner Minshew,2562796,QB,PHI,@DAL,,,,,,,,,,,,0.00,90,0.00,0.0,0.0
Kellen Mond,2566310,QB,MIN,SEA,,,,,,,,,,,,0.00,91,0.00,0.0,0.0
Steven Montez,2565285,QB,DET,BAL,,,,,,,,,,,,0.00,92,0.00,0.0,0.0
Matt Moore,2507282,QB,FA,Bye,,,,,,,,,,,,,93,0.00,,
James Morgan,2564805,QB,CAR,@HOU,,,,,,,,,,,,0.00,94,0.00,0.0,0.0
Jalen Morton,2564013,QB,FA,Bye,,,,,,,,,,,,,95,0.00,,
Jamie Newman,2567058,QB,FA,Bye,,,,,,,,,,,,,96,0.00,,
Cam Newton,2495455,QB,FA,Bye,,,,,,,,,,,,,97,0.00,,
Bryce Perkins,2564382,QB,LA,TB,,,,,,,,,,,,0.00,98,0.00,0.0,0.0
Nathan Peterman,2558191,QB,LV,MIA,,,,,,,,,,,,-0.32,99,0.00,-0.32,0.32
Philip Rivers,2506121,QB,FA,Bye,,,,,,,,,,,,,100,0.00,,
Josh Rosen,2560858,QB,ATL,@NYG,,,,,,,,,,,,0.50,101,0.00,0.5,-0.5
Jake Rudock,2556232,QB,FA,Bye,,,,,,,,,,,,,102,0.00,,
Mason Rudolph,2560860,QB,PIT,CIN,,,,,,,,,,,,0.37,103,0.00,0.37,-0.37
Cooper Rush,2559242,QB,DAL,PHI,,,,,,,,,,,,0.92,104,0.00,0.92,-0.92
Brett Rypien,2562718,QB,DEN,NYJ,,,,,,,,,,,,0.00,105,0.00,0.0,0.0
Matt Schaub,2505982,QB,FA,Bye,,,,,,,,,,,,,106,0.00,,
Kyle Shurmur,2562731,QB,WAS,@BUF,,,,,,,,,,,,0.00,107,0.00,0.0,0.0
Trevor Siemian,2553457,QB,NO,@NE,,,,,,,,,,,,0.75,108,0.00,0.75,-0.75
Reid Sinnett,2565255,QB,PHI,@DAL,,,,,,,,,,,,1.13,109,0.00,1.13,-1.13
Alex Smith,2506340,QB,FA,Bye,,,,,,,,,,,,,110,0.00,,
Geno Smith,2539335,QB,SEA,@MIN,,,,,,,,,,,,0.53,111,0.00,0.53,-0.53
Nate Stanley,2564577,QB,MIN,SEA,,,,,,,,,,,,,112,0.00,,
Drew Stanton,2495748,QB,FA,Bye,,,,,,,,,,,,,113,0.00,,
Tommy Stevens,2564697,QB,FA,Bye,,,,,,,,,,,,,114,0.00,,
Easton Stick,2562745,QB,LAC,@KC,,,,,,,,,,,,0.00,115,0.00,0.0,0.0
Jarrett Stidham,2562746,QB,NE,NO,,,,,,,,,,,,0.00,116,0.00,0.0,0.0
Chris Streveler,2563458,QB,ARI,@JAX,,,,,,,,,,,,0.00,117,0.00,0.0,0.0
Nate Sudfeld,2555427,QB,SF,GB,,,,,,,,,,,,0.00,118,0.00,0.0,0.0
Tua Tagovailoa,2564499,QB,MIA,@LV,,,,,,,,,,,,0.00,119,0.00,0.0,0.0
Tyrod Taylor,2495240,QB,HOU,CAR,,,,,,,,,,,,0.00,120,0.00,0.0,0.0
Clayton Thorson,2562762,QB,FA,Bye,,,,,,,,,,,,,121,0.00,,
Kyle Trask,2566571,QB,TB,@LA,,,,,,,,,,,,0.00,122,0.00,0.0,0.0
P.J. Walker,2558904,QB,CAR,@HOU,,,,,,,,,,,,0.51,123,0.00,0.51,-0.51
Deshaun Watson,2558063,QB,HOU,CAR,,,,,,,,,,,,0.00,124,0.00,0.0,0.0
Davis Webb,2557897,QB,BUF,WAS,,,,,,,,,,,,0.00,125,0.00,0.0,0.0
Mike White,2560929,QB,NYJ,@DEN,,,,,,,,,,,,0.77,126,0.00,0.77,-0.77
John Wolford,2561718,QB,LA,TB,,,,,,,,,,,,0.62,127,0.00,0.62,-0.62
Logan Woodside,2560942,QB,TEN,IND,,,,,,,,,,,,0.54,128,0.00,0.54,-0.54
